"Dim1","Dim2","Dim3","Dim4","Val"
"40","Aluminum","Iceland","abs",1797998.1897918
"40","Aluminum","India","ratio",4200000
"40","Aluminum","India","abs",7308881.04683304
"40","Aluminum","Malaysia","ratio",870000
"40","Aluminum","Malaysia","abs",1957258.59885687
"40","Aluminum","Norway","ratio",1300000
"40","Aluminum","Norway","abs",2707259.65649896
"40","Aluminum","Russia","ratio",3800000
"40","Aluminum","Russia","abs",6719590.26452429
"40","Aluminum","UnitedArabEmirates","ratio",2700000
"40","Aluminum","UnitedArabEmirates","abs",5025779.76514264
"40","Aluminum","Othercountries","ratio",6800000
"40","Aluminum","Othercountries","abs",10821752.996665
"40","Boron","China","ratio",340000
"40","Boron","China","abs",625772.871080084
"40","Boron","Russia","ratio",80000
"40","Boron","Russia","abs",207862.158286301
"40","Boron","Argentina","ratio",160000
"40","Boron","Argentina","abs",345857.994655189
"40","Boron","Bolivia","ratio",230000
"40","Boron","Bolivia","abs",459648.309075517
"40","Boron","Chile","ratio",420000
"40","Boron","Chile","abs",737383.692698905
"40","Boron","Germany","ratio",40000
"40","Boron","Germany","abs",135691.260541987
"40","Boron","Peru","ratio",300000
"40","Boron","Peru","abs",567111.019209481
"40","Boron","Turkey","ratio",3000000
"40","Boron","Turkey","abs",2787820.6736373
"40","Cadmium","UnitedStates","ratio",300
"40","Cadmium","UnitedStates","abs",515.474318525793
"40","Cadmium","Australia","ratio",900
"40","Cadmium","Australia","abs",1195.54320251845
"40","Cadmium","Canada","ratio",1700
"40","Cadmium","Canada","abs",2525.31008036338
"40","Cadmium","China","ratio",9300
"40","Cadmium","China","abs",9136.58255213001
"40","Cadmium","Norway","ratio",350
"40","Cadmium","Norway","abs",529.832511812532
"40","Cadmium","Russia","ratio",800
"40","Cadmium","Russia","abs",1379.96496430092
"40","Cadmium","Germany","ratio",170
"40","Cadmium","Germany","abs",286.121340023502
"40","Cadmium","Peru","ratio",620
"40","Cadmium","Peru","abs",841.763699608045
"40","Cadmium","Bulgaria","ratio",300
"40","Cadmium","Bulgaria","abs",505.316219242795
"40","Cadmium","Japan","ratio",1700
"40","Cadmium","Japan","abs",2559.52963485031
"40","Cadmium","Kazakhstan","ratio",1000
"40","Cadmium","Kazakhstan","abs",1768.51265792097
"40","Cadmium","RepublicofKorea","ratio",4500
"40","Cadmium","RepublicofKorea","abs",5636.51474822116
"40","Cadmium","Mexico","ratio",1200
"40","Cadmium","Mexico","abs",1571.40855271608
"40","Cadmium","Netherlands","ratio",400
"40","Cadmium","Netherlands","abs",693.36090038884
"40","Cadmium","Poland","ratio",250
"40","Cadmium","Poland","abs",351.634685341232
"40","Cadmium","Uzbekistan","ratio",200
"40","Cadmium","Uzbekistan","abs",214.047202025244
"40","Chromium","Brazil","ratio",1400000
"40","Chromium","Brazil","abs",2506079.90132078
"40","Chromium","India","ratio",4100000
"40","Chromium","India","abs",6768342.47030559
"40","Chromium","Othercountries","ratio",2900000
"40","Chromium","Othercountries","abs",4968321.43630437
"40","Chromium","Turkey","ratio",8000000
"40","Chromium","Turkey","abs",11567696.776348
"40","Chromium","Kazakhstan","ratio",6500000
"40","Chromium","Kazakhstan","abs",9910796.11995846
"40","Chromium","Finland","ratio",1900000
"40","Chromium","Finland","abs",3352763.32973668
"40","Chromium","SouthAfrica","ratio",21000000
"40","Chromium","SouthAfrica","abs",17859061.7588632
"40","Chromium","Zimbabwe","ratio",1100000
"40","Chromium","Zimbabwe","abs",1985756.24505762
"40","Cobalt","UnitedStates","ratio",300
"40","Cobalt","UnitedStates","abs",17893.9918441491
"40","Cobalt","Australia","ratio",3600
"40","Cobalt","Australia","abs",21039.7900628226
"40","Cobalt","Canada","ratio",4500
"40","Cobalt","Canada","abs",22068.267912642
"40","Cobalt","Russia","ratio",8700
"40","Cobalt","Russia","abs",26556.7757035587
"40","Cobalt","Othercountries","ratio",6200
"40","Cobalt","Othercountries","abs",23939.315618735
"40","Cobalt","Turkey","ratio",2700
"40","Cobalt","Turkey","abs",19980.5612697516
"40","Cobalt","Congo","ratio",220000
"40","Cobalt","Congo","abs",84392.0153893616
"40","Cobalt","Cuba","ratio",3500
"40","Cobalt","Cuba","abs",20923.6625928177
"40","Cobalt","Indonesia","ratio",28000
"40","Cobalt","Indonesia","abs",46237.0252612215
"40","Cobalt","Madagascar","ratio",2600
"40","Cobalt","Madagascar","abs",19860.8632523629
"40","Cobalt","NewCaledonia","ratio",1500
"40","Cobalt","NewCaledonia","abs",18515.583386661
"40","Cobalt","PapuaNewGuinea","ratio",2800
"40","Cobalt","PapuaNewGuinea","abs",20099.8988397488
"40","Cobalt","Philippines","ratio",3800
"40","Cobalt","Philippines","abs",21270.8709879891
"40","Copper","UnitedStates","ratio",1100000
"40","Copper","UnitedStates","abs",1613460.19071863
"40","Copper","Australia","ratio",800000
"40","Copper","Australia","abs",1200954.36419729
"40","Copper","Canada","ratio",450000
"40","Copper","Canada","abs",693696.508226106
"40","Copper","China","ratio",1800000
"40","Copper","China","abs",2497278.06124841
"40","Copper","India","ratio",30000
"40","Copper","India","abs",47705.3816509046
"40","Copper","Russia","ratio",930000
"40","Copper","Russia","abs",1382220.40138996
"40","Copper","Othercountries","ratio",2700000
"40","Copper","Othercountries","abs",3477040.78477546
"40","Copper","Chile","ratio",5300000
"40","Copper","Chile","abs",5427361.63826643
"40","Copper","Peru","ratio",2600000
"40","Copper","Peru","abs",3376593.29740332
"40","Copper","Kazakhstan","ratio",740000
"40","Copper","Kazakhstan","abs",1115991.48334114
"40","Copper","Mexico","ratio",700000
"40","Copper","Mexico","abs",1058891.80845278
"40","Copper","Poland","ratio",410000
"40","Copper","Poland","abs",633930.223276523
"40","Copper","Congo","ratio",3300000
"40","Copper","Congo","abs",4037326.41652916
"40","Copper","Indonesia","ratio",1100000
"40","Copper","Indonesia","abs",1613460.19072863
"40","Copper","Zambia","ratio",680000
"40","Copper","Zambia","abs",1030204.49115855
"40","RareEarths","UnitedStates","ratio",45000
"40","RareEarths","UnitedStates","abs",74397.1749761715
"40","RareEarths","Australia","ratio",13000
"40","RareEarths","Australia","abs",27094.6297731413
"40","RareEarths","Brazil","ratio",20
"40","RareEarths","Brazil","abs",6191.20891746075
"40","RareEarths","China","ratio",270000
"40","RareEarths","China","abs",250767.397585845
"40","RareEarths","India","ratio",2900
"40","RareEarths","India","abs",9290.19720136645
"40","RareEarths","Malaysia","ratio",130
"40","RareEarths","Malaysia","abs",4216.14111574279
"40","RareEarths","Russia","ratio",2500
"40","RareEarths","Russia","abs",8558.09155815573
"40","RareEarths","Othercountries","ratio",1100
"40","RareEarths","Othercountries","abs",5982.02039722013
"40","RareEarths","Madagascar","ratio",2000
"40","RareEarths","Madagascar","abs",7639.3301858711
"40","RareEarths","Burma","ratio",31000
"40","RareEarths","Burma","abs",55339.0776268055
"40","RareEarths","Nigeria","ratio",13000
"40","RareEarths","Nigeria","abs",27094.1889339782
"40","RareEarths","Thailand","ratio",13000
"40","RareEarths","Thailand","abs",27093.8475155669
"40","RareEarths","Vietnam","ratio",300
"40","RareEarths","Vietnam","abs",4517.00843417696
"40","Lead","UnitedStates","ratio",300000
"40","Lead","UnitedStates","abs",486973.546187388
"40","Lead","Australia","ratio",430000
"40","Lead","Australia","abs",665897.634944362
"40","Lead","China","ratio",1900000
"40","Lead","China","abs",1545765.60147646
"40","Lead","India","ratio",220000
"40","Lead","India","abs",367182.894743177
"40","Lead","Russia","ratio",220000
"40","Lead","Russia","abs",367182.895180518
"40","Lead","Othercountries","ratio",520000
"40","Lead","Othercountries","abs",778410.00418169
"40","Lead","Bolivia","ratio",60000
"40","Lead","Bolivia","abs",105580.466296738
"40","Lead","Peru","ratio",270000
"40","Lead","Peru","abs",442916.572069101
"40","Lead","Turkey","ratio",70000
"40","Lead","Turkey","abs",122783.731003205
"40","Lead","Mexico","ratio",180000
"40","Lead","Mexico","abs",304525.22531081
"40","Lead","Iran","ratio",60000
"40","Lead","Iran","abs",105580.457799957
"40","Lead","Sweden","ratio",70000
"40","Lead","Sweden","abs",122783.732912125
"40","Lead","Tajikistan","ratio",40000
"40","Lead","Tajikistan","abs",70835.8033825991
"40","Lithium","Australia","ratio",88000
"40","Lithium","Australia","abs",82953.3072617291
"40","Lithium","Brazil","ratio",10000
"40","Lithium","Brazil","abs",17052.6256506189
"40","Lithium","Canada","ratio",4300
"40","Lithium","Canada","abs",7573.70059342531
"40","Lithium","China","ratio",41000
"40","Lithium","China","abs",56561.6922331367
"40","Lithium","Argentina","ratio",18000
"40","Lithium","Argentina","abs",29182.9174119661
"40","Lithium","Chile","ratio",49000
"40","Lithium","Chile","abs",63589.3515102594
"40","Lithium","Zimbabwe","ratio",22000
"40","Lithium","Zimbabwe","abs",34739.1770267508
"40","Lithium","Namibia","ratio",2700
"40","Lithium","Namibia","abs",4770.56498101779
"40","Lithium","Portugal","ratio",380
"40","Lithium","Portugal","abs",634.850853796516
"40","Molybdenum","UnitedStates","ratio",33000
"40","Molybdenum","UnitedStates","abs",49944.0028353367
"40","Molybdenum","Australia","ratio",1000
"40","Molybdenum","Australia","abs",1783.47960404856
"40","Molybdenum","Canada","ratio",1200
"40","Molybdenum","Canada","abs",2098.97809878835
"40","Molybdenum","China","ratio",110000
"40","Molybdenum","China","abs",95944.2688967421
"40","Molybdenum","Russia","ratio",1700
"40","Molybdenum","Russia","abs",2991.39822145887
"40","Molybdenum","Chile","ratio",38000
"40","Molybdenum","Chile","abs",55726.4799084252
"40","Molybdenum","Peru","ratio",41000
"40","Molybdenum","Peru","abs",58923.5921213964
"40","Molybdenum","Kazakhstan","ratio",3900
"40","Molybdenum","Kazakhstan","abs",6954.35538524782
"40","Molybdenum","RepublicofKorea","ratio",300
"40","Molybdenum","RepublicofKorea","abs",542.231459058616
"40","Molybdenum","Mexico","ratio",17000
"40","Molybdenum","Mexico","abs",28268.7206264368
"40","Molybdenum","Uzbekistan","ratio",1700
"40","Molybdenum","Uzbekistan","abs",2991.34696756773
"40","Molybdenum","Iran","ratio",3000
"40","Molybdenum","Iran","abs",5380.12690349112
"40","Molybdenum","Armenia","ratio",8000
"40","Molybdenum","Armenia","abs",13977.5972845884
"40","Molybdenum","NorthKorea","ratio",700
"40","Molybdenum","NorthKorea","abs",1266.15740443
"40","Molybdenum","Mongolia","ratio",3100
"40","Molybdenum","Mongolia","abs",5558.13285387954
"40","Nickel","UnitedStates","ratio",8000
"40","Nickel","UnitedStates","abs",107621.003443064
"40","Nickel","Australia","ratio",110000
"40","Nickel","Australia","abs",367819.288563079
"40","Nickel","Brazil","ratio",77000
"40","Nickel","Brazil","abs",302685.765449429
"40","Nickel","Canada","ratio",190000
"40","Nickel","Canada","abs",486330.355751701
"40","Nickel","China","ratio",120000
"40","Nickel","China","abs",385220.441597827
"40","Nickel","Russia","ratio",210000
"40","Nickel","Russia","abs",510500.331810147
"40","Nickel","Othercountries","ratio",300000
"40","Nickel","Othercountries","abs",604996.432781862
"40","Nickel","Indonesia","ratio",2200000
"40","Nickel","Indonesia","abs",782051.99957301
"40","Nickel","NewCaledonia","ratio",110000
"40","Nickel","NewCaledonia","abs",367819.343220581
"40","Nickel","Philippines","ratio",330000
"40","Nickel","Philippines","abs",633173.532952986
"40","Niobium","Brazil","ratio",100000
"40","Niobium","Brazil","abs",35028.2193702339
"40","Niobium","Canada","ratio",7100
"40","Niobium","Canada","abs",23052.1778808216
"40","Niobium","Russia","ratio",350
"40","Niobium","Russia","abs",19336.3958677119
"40","Niobium","Othercountries","ratio",120
"40","Niobium","Othercountries","abs",21961.8539556495
"40","Niobium","Congo","ratio",700
"40","Niobium","Congo","abs",18321.2214984452
"40","Niobium","Rwanda","ratio",200
"40","Niobium","Rwanda","abs",20537.1327588286
"40","Selenium","Canada","ratio",130
"40","Selenium","Canada","abs",246.859162024119
"40","Selenium","China","ratio",1800
"40","Selenium","China","abs",1715.04925653956
"40","Selenium","India","ratio",14
"40","Selenium","India","abs",10.0938550847849
"40","Selenium","Russia","ratio",340
"40","Selenium","Russia","abs",580.026560486488
"40","Selenium","Germany","ratio",50
"40","Selenium","Germany","abs",36.2398196928515
"40","Selenium","Peru","ratio",50
"40","Selenium","Peru","abs",36.2403289325478
"40","Selenium","Turkey","ratio",50
"40","Selenium","Turkey","abs",36.2398196928515
"40","Selenium","Japan","ratio",710
"40","Selenium","Japan","abs",1107.5470718519
"40","Selenium","Poland","ratio",74
"40","Selenium","Poland","abs",53.8243806280712
"40","Selenium","Uzbekistan","ratio",2
"40","Selenium","Uzbekistan","abs",1.28528548646611
"40","Selenium","Finland","ratio",170
"40","Selenium","Finland","abs",286.424043006818
"40","Selenium","SouthAfrica","ratio",9
"40","Selenium","SouthAfrica","abs",5.70281839269308
"40","Selenium","Belgium","ratio",200
"40","Selenium","Belgium","abs",356.22531446718
"40","Selenium","Serbia","ratio",60
"40","Selenium","Serbia","abs",43.5516556382877
"40","Silicon","Brazil","ratio",200000
"40","Silicon","Brazil","abs",390335.68047829
"40","Silicon","Canada","ratio",20000
"40","Silicon","Canada","abs",79320.1947874488
"40","Silicon","China","ratio",3500000
"40","Silicon","China","abs",3235546.33828418
"40","Silicon","Iceland","ratio",70000
"40","Silicon","Iceland","abs",169999.500888866
"40","Silicon","India","ratio",60000
"40","Silicon","India","abs",152121.225797771
"40","Silicon","Malaysia","ratio",130000
"40","Silicon","Malaysia","abs",274467.110437191
"40","Silicon","Norway","ratio",180000
"40","Silicon","Norway","abs",357880.896181236
"40","Silicon","Russia","ratio",470000
"40","Silicon","Russia","abs",781580.892523309
"40","Silicon","Othercountries","ratio",130000
"40","Silicon","Othercountries","abs",274467.140380448
"40","Silicon","Kazakhstan","ratio",130000
"40","Silicon","Kazakhstan","abs",274467.106997345
"40","Silicon","Poland","ratio",30000
"40","Silicon","Poland","abs",97702.5637024754
"40","Silicon","SouthAfrica","ratio",40000
"40","Silicon","SouthAfrica","abs",115969.661885892
"40","Silicon","France","ratio",20000
"40","Silicon","France","abs",79320.1916111877
"40","Silicon","Bhutan","ratio",80000
"40","Silicon","Bhutan","abs",187744.556989739
"40","Silicon","Spain","ratio",40000
"40","Silicon","Spain","abs",115969.664885476
"40","Tantalum","Australia","ratio",52
"40","Tantalum","Australia","abs",37.5547162810093
"40","Tantalum","Brazil","ratio",210
"40","Tantalum","Brazil","abs",342.748030564294
"40","Tantalum","China","ratio",76
"40","Tantalum","China","abs",67.8858122116094
"40","Tantalum","Russia","ratio",29
"40","Tantalum","Russia","abs",20.8212501264792
"40","Tantalum","Bolivia","ratio",2
"40","Tantalum","Bolivia","abs",1.34058691010905
"40","Tantalum","Congo","ratio",880
"40","Tantalum","Congo","abs",931.328523543356
"40","Tantalum","Nigeria","ratio",390
"40","Tantalum","Nigeria","abs",564.880903144416
"40","Tantalum","Rwanda","ratio",350
"40","Tantalum","Rwanda","abs",546.025076289706
"40","Tantalum","Burundi","ratio",2
"40","Tantalum","Burundi","abs",1.34080043761007
"40","Tantalum","Ethiopia","ratio",40
"40","Tantalum","Ethiopia","abs",28.7996763370156
"40","Tantalum","Mozambique","ratio",55
"40","Tantalum","Mozambique","abs",39.7518965422428
"40","Tellurium","Canada","ratio",27
"40","Tellurium","Canada","abs",18.3857076612559
"40","Tellurium","China","ratio",750
"40","Tellurium","China","abs",479.979120157292
"40","Tellurium","Russia","ratio",70
"40","Tellurium","Russia","abs",248.593780001325
"40","Tellurium","Bulgaria","ratio",1
"40","Tellurium","Bulgaria","abs",0.633535010166308
"40","Tellurium","Japan","ratio",70
"40","Tellurium","Japan","abs",248.647778706331
"40","Tellurium","Uzbekistan","ratio",13
"40","Tellurium","Uzbekistan","abs",8.78923105711555
"40","Tellurium","SouthAfrica","ratio",4
"40","Tellurium","SouthAfrica","abs",2.69203241758679
"40","Tellurium","Sweden","ratio",46
"40","Tellurium","Sweden","abs",231.518550898703
"40","Tin","Australia","ratio",9900
"40","Tin","Australia","abs",15147.7792926195
"40","Tin","Brazil","ratio",29000
"40","Tin","Brazil","abs",39573.2748025824
"40","Tin","China","ratio",69000
"40","Tin","China","abs",72263.1336647146
"40","Tin","Malaysia","ratio",3000
"40","Tin","Malaysia","abs",4771.32168908788
"40","Tin","Russia","ratio",3000
"40","Tin","Russia","abs",4772.54570388732
"40","Tin","Othercountries","ratio",1800
"40","Tin","Othercountries","abs",2882.54935197783
"40","Tin","Bolivia","ratio",21000
"40","Tin","Bolivia","abs",30098.406008727
"40","Tin","Peru","ratio",31000
"40","Tin","Peru","abs",41776.7308369392
"40","Tin","Congo","ratio",25000
"40","Tin","Congo","abs",34969.4739919902
"40","Tin","Indonesia","ratio",50000
"40","Tin","Indonesia","abs",59578.6141091744
"40","Tin","Burma","ratio",34000
"40","Tin","Burma","abs",44959.9685567919
"40","Tin","Nigeria","ratio",7000
"40","Tin","Nigeria","abs",10888.8673919578
"40","Tin","Vietnam","ratio",6700
"40","Tin","Vietnam","abs",10438.7293911804
"40","Tin","Rwanda","ratio",3600
"40","Tin","Rwanda","abs",5707.98838983842
"40","Tin","Laos","ratio",1500
"40","Tin","Laos","abs",2406.12886859986
"40","Tungsten","Australia","ratio",1000
"40","Tungsten","Australia","abs",6679.07586900991
"40","Tungsten","China","ratio",67000
"40","Tungsten","China","abs",23826.1408325173
"40","Tungsten","Russia","ratio",2000
"40","Tungsten","Russia","abs",9612.50306657868
"40","Tungsten","Othercountries","ratio",1500
"40","Tungsten","Othercountries","abs",8182.99576865424
"40","Tungsten","Bolivia","ratio",1600
"40","Tungsten","Bolivia","abs",8474.59738758531
"40","Tungsten","Vietnam","ratio",3400
"40","Tungsten","Vietnam","abs",13252.2252076665
"40","Tungsten","Portugal","ratio",500
"40","Tungsten","Portugal","abs",5099.34681650513
"40","Tungsten","NorthKorea","ratio",1700
"40","Tungsten","NorthKorea","abs",8763.26222349534
"40","Tungsten","Rwanda","ratio",1200
"40","Tungsten","Rwanda","abs",7288.29529799026
"40","Tungsten","Spain","ratio",700
"40","Tungsten","Spain","abs",5748.00432700327
"40","Tungsten","Austia","ratio",800
"40","Tungsten","Austia","abs",6064.43040546804
"40","Vanadium","Brazil","ratio",5000
"40","Vanadium","Brazil","abs",20847.9324532458
"40","Vanadium","China","ratio",70000
"40","Vanadium","China","abs",53259.616131544
"40","Vanadium","Russia","ratio",21000
"40","Vanadium","Russia","abs",32918.9290750028
"40","Vanadium","SouthAfrica","ratio",8000
"40","Vanadium","SouthAfrica","abs",23362.304547441
"40","MagnesiumMetal","Brazil","ratio",20000
"40","MagnesiumMetal","Brazil","abs",61340.7960704398
"40","MagnesiumMetal","China","ratio",950000
"40","MagnesiumMetal","China","abs",1024900.1146489
"40","MagnesiumMetal","Russia","ratio",15000
"40","MagnesiumMetal","Russia","abs",53199.9836893406
"40","MagnesiumMetal","Turkey","ratio",15000
"40","MagnesiumMetal","Turkey","abs",53199.9925164241
"40","MagnesiumMetal","Kazakhstan","ratio",20000
"40","MagnesiumMetal","Kazakhstan","abs",61340.7869447236
"40","MagnesiumMetal","Iran","ratio",5000
"40","MagnesiumMetal","Iran","abs",37114.137538662
"40","MagnesiumMetal","Israel","ratio",20000
"40","MagnesiumMetal","Israel","abs",61340.7634978694
"40","MagnesiumCompounds","Australia","ratio",490000
"40","MagnesiumCompounds","Australia","abs",975740.885685801
"40","MagnesiumCompounds","Brazil","ratio",1800000
"40","MagnesiumCompounds","Brazil","abs",2947070.30861838
"40","MagnesiumCompounds","Canada","ratio",150000
"40","MagnesiumCompounds","Canada","abs",378555.13288541
"40","MagnesiumCompounds","China","ratio",13000000
"40","MagnesiumCompounds","China","abs",11924349.8292951
"40","MagnesiumCompounds","India","ratio",160000
"40","MagnesiumCompounds","India","abs",396653.279723841
"40","MagnesiumCompounds","Russia","ratio",2500000
"40","MagnesiumCompounds","Russia","abs",3816513.31651122
"40","MagnesiumCompounds","Othercountries","ratio",370000
"40","MagnesiumCompounds","Othercountries","abs",769236.637890889
"40","MagnesiumCompounds","Turkey","ratio",1300000
"40","MagnesiumCompounds","Turkey","abs",2252657.51895505
"40","MagnesiumCompounds","Iran","ratio",210000
"40","MagnesiumCompounds","Iran","abs",486660.142139561
"40","MagnesiumCompounds","Spain","ratio",670000
"40","MagnesiumCompounds","Spain","abs",1276879.80013289
"40","MagnesiumCompounds","Austria","ratio",760000
"40","MagnesiumCompounds","Austria","abs",1423626.4680886
"40","MagnesiumCompounds","Greece","ratio",390000
"40","MagnesiumCompounds","Greece","abs",803975.931363386
"40","MagnesiumCompounds","Slovakia","ratio",380000
"40","MagnesiumCompounds","Slovakia","abs",786622.452784914
"40","Manganese","Australia","ratio",2800000
"40","Manganese","Australia","abs",4045269.44920337
"40","Manganese","Brazil","ratio",590000
"40","Manganese","Brazil","abs",1015521.94926679
"40","Manganese","China","ratio",770000
"40","Manganese","China","abs",1308154.25558904
"40","Manganese","India","ratio",800000
"40","Manganese","India","abs",1356138.65065014
"40","Manganese","Malaysia","ratio",410000
"40","Manganese","Malaysia","abs",714816.640772253
"40","Manganese","Othercountries","ratio",1300000
"40","Manganese","Othercountries","abs",2122592.82297639
"40","Manganese","SouthAfrica","ratio",7400000
"40","Manganese","SouthAfrica","abs",6870648.87104482
"40","Manganese","Cotedivoire","ratio",360000
"40","Manganese","Cotedivoire","abs",629860.714764515
"40","Manganese","Gabon","ratio",4600000
"40","Manganese","Gabon","abs",5641326.91078815
"40","Manganese","Ghana","ratio",820000
"40","Manganese","Ghana","abs",1388002.99431828
"40","Zinc","UnitedStates","ratio",750000
"40","Zinc","UnitedStates","abs",1142221.2016885
"40","Zinc","Australia","ratio",1100000
"40","Zinc","Australia","abs",1593573.92424577
"40","Zinc","China","ratio",4000000
"40","Zinc","China","abs",3618118.61933501
"40","Zinc","India","ratio",860000
"40","Zinc","India","abs",1289613.75651523
"40","Zinc","Russia","ratio",310000
"40","Zinc","Russia","abs",501248.075574006
"40","Zinc","Othercountries","ratio",1700000
"40","Zinc","Othercountries","abs",2250480.38226274
"40","Zinc","Bolivia","ratio",510000
"40","Zinc","Bolivia","abs",802832.776271734
"40","Zinc","Peru","ratio",1300000
"40","Zinc","Peru","abs",1828655.89226745
"40","Zinc","Kazakhstan","ratio",370000
"40","Zinc","Kazakhstan","abs",593518.683928494
"40","Zinc","Mexico","ratio",700000
"40","Zinc","Mexico","abs",1073533.36948116
"40","Zinc","SouthAfrica","ratio",120000
"40","Zinc","SouthAfrica","abs",198901.46251264
"40","Zinc","Sweden","ratio",240000
"40","Zinc","Sweden","abs",391653.072151559
"40","Zirconiummineralconcentrates","UnitedStates","ratio",100000
"40","Zirconiummineralconcentrates","UnitedStates","abs",154780.452625367
"40","Zirconiummineralconcentrates","Australia","ratio",500000
"40","Zirconiummineralconcentrates","Australia","abs",466857.667664736
"40","Zirconiummineralconcentrates","China","ratio",100000
"40","Zirconiummineralconcentrates","China","abs",154780.449366596
"40","Zirconiummineralconcentrates","Othercountries","ratio",110000
"40","Zirconiummineralconcentrates","Othercountries","abs",168396.313529871
"40","Zirconiummineralconcentrates","SouthAfrica","ratio",300000
"40","Zirconiummineralconcentrates","SouthAfrica","abs",365656.493516979
"40","Zirconiummineralconcentrates","Indonesia","ratio",95000
"40","Zirconiummineralconcentrates","Indonesia","abs",147846.039153591
"40","Zirconiummineralconcentrates","Madagascar","ratio",30000
"40","Zirconiummineralconcentrates","Madagascar","abs",49990.8950242579
"40","Zirconiummineralconcentrates","Mozambique","ratio",160000
"40","Zirconiummineralconcentrates","Mozambique","abs",231458.34316144
"40","Zirconiummineralconcentrates","Kenya","ratio",20000
"40","Zirconiummineralconcentrates","Kenya","abs",33664.9041776441
"40","Zirconiummineralconcentrates","Senegal","ratio",60000
"40","Zirconiummineralconcentrates","Senegal","abs",96935.6176660127
"40","Zirconiummineralconcentrates","SierraLeone","ratio",20000
"40","Zirconiummineralconcentrates","SierraLeone","abs",33664.8994643551
"40","Alumina","UnitedStates","ratio",720000
"40","Alumina","UnitedStates","abs",1807102.5854065
"40","Alumina","Australia","ratio",18000000
"40","Alumina","Australia","abs",26645987.7419696
"40","Alumina","Brazil","ratio",11000000
"40","Alumina","Brazil","abs",18105228.9049286
"40","Alumina","Canada","ratio",1500000
"40","Alumina","Canada","abs",3228935.61596641
"40","Alumina","China","ratio",84000000
"40","Alumina","China","abs",76484451.9408196
"40","Alumina","India","ratio",7600000
"40","Alumina","India","abs",13272122.384461
"40","Alumina","Russia","ratio",2900000
"40","Alumina","Russia","abs",5700771.22758361
"40","Alumina","UnitedArabEmirates","ratio",2400000
"40","Alumina","UnitedArabEmirates","abs",4829737.85170727
"40","Alumina","Othercountries","ratio",1500000
"40","Alumina","Othercountries","abs",3228935.62068002
"40","Alumina","Germany","ratio",960000
"40","Alumina","Germany","abs",2248001.08533325
"40","Alumina","Turkey","ratio",320000
"40","Alumina","Turkey","abs",1065638.52504867
"40","Alumina","Kazakhstan","ratio",1400000
"40","Alumina","Kazakhstan","abs",3048440.56690782
"40","Alumina","Indonesia","ratio",1300000
"40","Alumina","Indonesia","abs",2867418.53896428
"40","Alumina","Vietnam","ratio",1500000
"40","Alumina","Vietnam","abs",3228935.62466127
"40","Alumina","Spain","ratio",820000
"40","Alumina","Spain","abs",1991177.66011144
"40","Alumina","Greece","ratio",860000
"40","Alumina","Greece","abs",2064660.88555605
"40","Alumina","Guinea","ratio",300000
"40","Alumina","Guinea","abs",1028356.63475809
"40","Alumina","Ireland","ratio",1600000
"40","Alumina","Ireland","abs",3408903.9404372
"40","Alumina","Jamaica","ratio",1500000
"40","Alumina","Jamaica","abs",3228935.62347142
"40","Alumina","SaudiArabia","ratio",1800000
"40","Alumina","SaudiArabia","abs",3767261.72225601
"40","Bauxite","Australia","ratio",100000000
"40","Bauxite","Australia","abs",118771794.895096
"40","Bauxite","Brazil","ratio",33000000
"40","Bauxite","Brazil","abs",51167689.6601376
"40","Bauxite","China","ratio",93000000
"40","Bauxite","China","abs",113801809.460395
"40","Bauxite","India","ratio",25000000
"40","Bauxite","India","abs",39883813.1593158
"40","Bauxite","Russia","ratio",6300000
"40","Bauxite","Russia","abs",10708860.4381866
"40","Bauxite","Othercountries","ratio",5700000
"40","Bauxite","Othercountries","abs",9707979.72760042
"40","Bauxite","Turkey","ratio",3200000
"40","Bauxite","Turkey","abs",5494511.72021112
"40","Bauxite","Kazakhstan","ratio",4900000
"40","Bauxite","Kazakhstan","abs",8367235.17802012
"40","Bauxite","Indonesia","ratio",32000000
"40","Bauxite","Indonesia","abs",49796364.5699669
"40","Bauxite","Vietnam","ratio",4200000
"40","Bauxite","Vietnam","abs",7188240.7994907
"40","Bauxite","Greece","ratio",1200000
"40","Bauxite","Greece","abs",2073743.12932921
"40","Bauxite","Guinea","ratio",130000000
"40","Bauxite","Guinea","abs",135400960.676076
"40","Bauxite","Jamaica","ratio",6100000
"40","Bauxite","Jamaica","abs",10375679.2088547
"40","Bauxite","SaudiArabia","ratio",5800000
"40","Bauxite","SaudiArabia","abs",9875071.69820352
"50","Aluminum","UnitedStates","ratio",670000
"50","Aluminum","UnitedStates","abs",1790755.61469519
"50","Aluminum","Australia","ratio",1500000
"50","Aluminum","Australia","abs",3390476.22392073
"50","Aluminum","Bahrain","ratio",1600000
"50","Aluminum","Bahrain","abs",3577152.9180182
"50","Aluminum","Brazil","ratio",1100000
"50","Aluminum","Brazil","abs",2630804.5823141
"50","Aluminum","Canada","ratio",3300000
"50","Aluminum","Canada","abs",6559526.18643893
"50","Aluminum","China","ratio",43000000
"50","Aluminum","China","abs",39106831.4628724
"50","Aluminum","Iceland","ratio",780000
"50","Aluminum","Iceland","abs",2007975.46523633
"50","Aluminum","India","ratio",4200000
"50","Aluminum","India","abs",8000162.25588578
"50","Aluminum","Malaysia","ratio",870000
